Entry,Make,Model,Body,Fit_age_a,Fit_age_b,Fit_age_R2,Fit_miles_a,Fit_miles_b,Fit_miles_R2,Fit_age_cw_R2
185,Lexus,GX 460,Sport Utility,51372.893428230884,0.10572125964815841,0.714219163242011,50774.50359084088,8.190096567200235e-06,0.8477833798083023,
186,Acura,TSX,Wagon,39024.22676540014,0.13245330589148652,0.711290215961182,105000.0,0.0015,-13.151201594562389,
187,Mercedes-Benz,CLS 550,Sedan,164879.3961789451,0.33173773115017935,0.7285057203631898,99315.00001468856,0.0015,-1.5452203187061713,
188,Toyota,C-HR,Sport Utility,23880.58799542424,0.11514042397984599,0.45549835162642816,22999.485875195358,1.0188544113109711e-05,0.6924042857544751,-0.5863740624014859
189,Mercedes-Benz,GLK 350,Sport Utility,42890.16596049518,0.137848888036993,0.6891529893868296,105000.0,0.0015,-17.485326032961,
190,Chevrolet,Volt,Hatchback,23519.353245698258,0.09589295962886189,0.6376051504194264,105000.0,0.0015,-16.378521825369425,
191,Mercedes-Benz,SL 550,Convertible,108705.4892828585,0.15357724277390392,0.7912513523612636,105000.0,0.0015,-11.546092779996522,
192,Jaguar,F-TYPE,Coupe,79540.83797341818,0.10732149525077013,0.3497139877779938,80465.06368662702,2.505491518134798e-05,0.8155188379011848,-0.8868906776120502
193,Audi,Q3,Sport Utility,38246.3791553817,0.15742092413481742,0.8951735384514332,38441.082209034954,1.600780811493295e-05,0.7812287028482527,0.6434772541173787
194,Audi,A8,Sedan,56486.98448352456,0.11626778494459286,0.85063487174877,105000.0,0.0015,-6.4953935473053015,
195,Lexus,IS 200t,Sedan,32945.34420499224,0.10352185736001517,0.28764208793337176,105000.00011016532,0.0007717198186161088,-118.8926979724728,
196,BMW,M4,Coupe,102260.61594847894,0.21623452460891307,0.3693277278195787,102077.84421656626,2.6819604147177217e-05,0.49075579292961835,0.2073590875116499
197,Dodge,Journey,Sport Utility,27397.01463927481,0.14783742244533948,0.6392586068155953,22955.752027838316,1.170312570713043e-05,0.8137627465034406,
198,MINI,Cooper Clubman,Wagon,39405.51446063672,0.18167193962827566,0.8920304039511028,33255.217782166066,2.0835447554430233e-05,0.8123632480633083,0.7371723721098108
199,Hyundai,Accent,Sedan,14421.79190305477,0.09096051378450809,0.8544798089843323,105000.00011903036,0.0007728495729561118,-6.029502488915274,
200,Lexus,IS 350,Sedan,47733.40335209883,0.1266864173158545,0.9427436708794716,39716.213398827655,1.0254953481122823e-05,0.9389078037153383,
201,Lexus,SC 430,Convertible,43540.67123684494,0.08120070417439777,0.33460854779902516,105000.0,0.0015,-12.886370969019483,
202,Jeep,Liberty,Sport Utility,12660.228994634244,0.05000000000000001,0.30697533277858,105000.0,0.0015,-14.741493817737156,
203,Subaru,WRX,Sedan,32244.172503302372,0.0892000094765248,0.24318969281912806,31588.296617454962,7.836004177166106e-06,0.6515803158840096,-3.837532438999621
204,BMW,320i,Sedan,30539.60171561783,0.13056495646708782,0.6955838636701934,105000.00007434507,0.0007714058412685919,-21.85361639010758,
205,INFINITI,QX50,Sport Utility,45095.07309144625,0.21543133442429527,0.9129290945961283,43006.55341867114,2.015415209988267e-05,0.8101429619170135,
206,Nissan,Xterra,Sport Utility,37740.87812626019,0.12866535039420599,0.7633207667497093,10000.000000077915,0.0015,-3.0219526148567617,
207,Lexus,ES 300h,Sedan,51242.5516524827,0.15010492024259844,0.9259806613852332,45005.53519022645,1.5215132186524758e-05,0.8358913983795773,0.6542813993221985
208,MAZDA,CX-9,,43734.99613685946,0.16836869671053847,0.9425079650025205,35357.0835310379,1.4039616432306222e-05,0.7944924080552211,0.5993837948253412
209,Lexus,RC 350,Coupe,56219.42440728851,0.14999101468728498,0.872475312716448,49399.787713584614,1.227336012403925e-05,0.8020319237251805,
210,Lexus,NX 200t,Sport Utility,31826.86520844922,0.052157657923575323,0.2189206827821043,105000.0,0.001126875,-194.3150602097893,
211,RAM,3500,Truck,53656.65791513059,0.05000000000000001,0.2529993020971346,52180.17080300573,4.59911034583877e-06,0.3709523787690293,
212,Volvo,XC60,Sport Utility,52354.14214563397,0.20609610478521315,0.8551207525491166,50644.54486864425,1.5712681976129213e-05,0.9700920307934392,0.8113369610404368
213,Mercedes-Benz,C 63 AMG,Coupe,79668.82965491973,0.12413016263729443,0.9327675639775835,75681.33344246424,1.568037172709173e-05,0.9366619368290856,-0.15861491373834324
214,Land Rover,Range Rover Velar,Sport Utility,62520.17456825156,0.12858580354632435,0.044942002240856205,69768.58730329761,2.4964405640633564e-05,0.6326148718408502,-0.5160086505679213
215,Mercedes-Benz,E 63 AMG,Sedan,115023.67351710776,0.15711257059107464,0.9643647480892734,105914.68375935104,1.5959855927447626e-05,0.8055640169940377,0.33654802969315256
216,Toyota,Land Cruiser,Sport Utility,94957.85506749089,0.10303359099851639,0.9695024690785913,87549.50000013028,0.0015,0.40450656856331024,0.44185774107410425
217,Volkswagen,Touareg,,48126.949446477476,0.15101563122614833,0.5974585681305118,105000.0,0.0015,-5.126898633641622,
218,Volvo,S60,Sedan,38310.438863307856,0.16801565974172708,0.9050501464594054,40930.196157721235,2.302784060747577e-05,0.8937741074548206,0.6716216668804621
219,Nissan,350Z,Coupe,20250.851550460764,0.05000000000000001,-0.028851853853323117,105000.0,0.001126875,-22.055895849799807,
220,Lincoln,MKZ,Sedan,39290.63263892558,0.16532195576121145,0.630347212893577,37460.13025295194,1.6087899534908367e-05,0.854897926521462,0.5696731511427028
221,Lincoln,MKX,Sport Utility,65495.39623816572,0.21558664860249882,0.8055083850895149,53106.857142857145,0.0015,0.32101869403425765,
222,Jaguar,XF,Wagon,59751.360610052274,0.17769571473511134,0.6602138802007878,63766.20000013535,0.0015,0.6001824969640299,0.21759764111383428
223,BMW,330i xDrive,Sedan,50810.91422815813,0.19903645717628296,0.8638766527097252,48168.44360155436,2.2366336058144175e-05,0.8717837573510611,0.7327817805937802
224,Subaru,Legacy,Sedan,19555.004927183807,0.05798502855016534,0.3254396903492184,24288.027027854212,8.482539599671772e-06,0.8782879629090531,
225,Hyundai,Veloster,Hatchback,17056.22369198473,0.08447024282766281,0.5895668242532625,105000.00031631478,0.000771402856407632,-10.878501247291657,
226,Buick,LaCrosse,Sedan,42968.56380909013,0.16786885281056915,0.7911021895368727,105000.00007898388,0.0007714083491056325,-5.595941824737082,
227,Scion,tC,Coupe,23598.207997616537,0.12223434188029672,0.6890762631294148,105000.00008040832,0.0007714117950334389,-5.47330631289114,
228,Buick,Encore,,20141.91850223464,0.08810813656257784,0.4399414448183935,20385.194896215493,8.156666601341632e-06,0.7881816278624516,-1.2894485014061363
229,Acura,TLX,Sedan,34947.84438980882,0.12527486074391408,0.8723756838699025,34831.49420898133,1.7918160812702212e-05,0.7689083854360736,-0.15569261494221664
230,Chevrolet,Express 3500,Van,30679.840857167834,0.06653693155510888,0.46574183861465923,34901.000088605906,0.0015,-4.325217950423645,
231,Ford,E-150 and Econoline 150,Van,22614.046837218848,0.057742426609007406,0.2838015891561697,105000.0,0.0015,-10.656032726293908,
232,Chrysler,PT Cruiser,Wagon,10000.000000000025,0.06531896232742651,-0.3218670316519867,105000.0,0.0015,-17.51160185335501,
233,Scion,xB,Wagon,21150.213546777828,0.11407999321329228,0.8379951377574322,105000.0,0.0015,-10.399026000723506,
234,Subaru,Crosstrek,Sport Utility,27651.117150569302,0.08890738895891387,0.3825668135715381,105000.00017856045,0.0007986744726863177,-54.915314634237625,
235,BMW,328i xDrive,Sedan,39365.67171193048,0.14210662884498565,0.8890469267487878,105000.0,0.0011268749999999998,-9.342278571020769,
236,Toyota,Prius C,Hatchback,22153.281186971835,0.1103497300719489,0.7904117274819966,105000.0,0.001126875,-11.960764331079092,
237,Cadillac,XTS,Sedan,26717.236438408323,0.054675500302953726,-0.059510285380876216,44871.52052902681,1.9658112088818293e-05,0.8279549246568486,
238,BMW,128i,Convertible,26904.38532191308,0.09875912436074628,0.44224168630990723,105000.0,0.0015,-15.05730970987933,
239,BMW,430i,Coupe,48174.38514895903,0.22700383846351488,0.8297080359827114,45241.54461913501,1.650377495097109e-05,0.8041941832175332,0.8039762890299329
240,Kia,Sportage,Sport Utility,26242.929940966096,0.12175163397826409,0.7792777245186295,25954.83057026512,1.0867664893948753e-05,0.8980702049221339,0.07752531587171085
241,INFINITI,Q60,Coupe,50219.17664629882,0.15987045066564465,0.7135875685452351,42816.72504561738,1.4039700585125675e-05,0.8175273625168334,
242,Mitsubishi,Eclipse Cross,Sport Utility,24650.045128179016,0.06968013555220469,0.29466322657945365,22830.37212864436,4.406742169313142e-05,0.33687162837301055,-6.613952721020878
243,Ferrari,California,Convertible,199256.2811018184,0.07926506195141006,0.8897874548600818,152005.48810402953,2.2576823517289082e-05,0.43571151614922365,
244,Jeep,Patriot,Sport Utility,16397.08222264065,0.07977595183806445,0.41126393609517975,105000.0,0.001126875,-19.20540197922863,
245,BMW,428i,Convertible,47258.225536793194,0.17060275339489384,0.5511974514736957,105000.0,0.0015,-30.279804567336136,
246,BMW,530i,Sedan,61068.96446840142,0.19003278180663563,0.9177574909798287,51176.74690597093,1.5691477226021734e-05,0.9566372891364238,
247,Chevrolet,Express 2500,Van,26877.528936327406,0.08889445266844971,0.6773697821291846,20094.79373380342,4.756782506969061e-06,0.38576263114986853,
248,Maserati,GranTurismo,Coupe,121120.45416605272,0.13976346965706155,0.8944558673169771,105000.00013248925,0.0007723609570042531,-7.029654176993175,
249,BMW,550i,Sedan,81808.49842985465,0.1974819040165457,0.8897939908218633,105000.0,0.0015,-5.773367741086304,
250,Ford,Transit 250,Van,42923.96809354784,0.05000000000000001,-0.6992978209891472,39527.66666799595,0.0015,-10.277293605617482,
251,Dodge,Ram 3500 Truck,Truck,57681.651016919895,0.05000000000000001,-0.125230747224935,105000.0,0.0015,-15.907377562279883,
252,Honda,Insight,Sedan,28844.1740628768,0.1522581654450836,0.9247537623102371,28423.333333352435,0.0015,0.670257948124212,0.6261398550276441
253,MAZDA,MAZDA5,Van,19413.135547325903,0.12164286674186199,0.6198763584111253,105000.0,0.0015,-9.799206119373475,
254,BMW,430i Gran Coupe,Hatchback,42474.64263529488,0.15190247826846842,0.7887885820721643,47511.975630155466,1.686246310291776e-05,0.8101626109857956,0.8782854180581497
255,Ford,Transit 350,Van,41219.65971900819,0.05000000000000001,-0.02425112515989092,44756.2070276183,1.6747455396516538e-05,0.8325952859057122,
256,Ford,E-250 and Econoline 250,Van,45547.6508315124,0.13713575946635273,0.8262925849366376,105000.0,0.0015,-7.594580002432151,
257,Subaru,XV Crosstrek,Wagon,27522.219331485067,0.08580734722752732,0.4521586760153177,105000.0,0.0015,-60.006163554072025,
258,Nissan,NV,Van,36403.35215767674,0.09360410772996221,0.5165346512589014,33855.6287502251,7.11605217797429e-06,0.8887286094988693,-2.746328312317697
259,Maserati,Ghibli,,72363.11531258108,0.18852026316906137,0.44745233046437294,105000.0,0.001126875,-13.46634580341012,
260,Porsche,Cayman,Coupe,82751.66690404661,0.09169114039647433,0.518998923501288,105000.0,0.001126875,-7.904162461255176,
261,BMW,M2,Coupe,64853.43908852217,0.1609392407041465,0.8005682745358291,62720.841020518885,1.7151848368938406e-05,0.8391508453642361,0.30467244722989495
262,Cadillac,ATS,Coupe,34334.91642083213,0.1234138954061656,0.4377904044997645,105000.00007574758,0.0007714029541170861,-9.28171000803771,
263,INFINITI,Q70,Sedan,32644.87009844097,0.06923101788511454,0.3189885539777193,105000.00008288272,0.0007714066245529866,-48.83734327595097,
264,Jaguar,XE,Sedan,46208.7714550892,0.11819672848081379,0.5382543609568973,44043.946664224306,1.725038751417023e-05,0.7105130139742792,-0.1257177418384703
265,Toyota,Matrix,Hatchback,19833.23094003191,0.09136485366999647,0.6261125914442807,105000.0,0.0015,-21.815099196694586,
266,Chevrolet,Sonic,Hatchback,15074.849970709403,0.08877189621560844,0.6924083191121566,105000.00010411888,0.0007717675747416863,-10.610550453768498,
267,Hyundai,Genesis,Sedan,37317.82990667647,0.14491225395899524,0.7421046986018845,105000.0,0.0015,-9.452062816498502,
268,GMC,Canyon,Truck,34408.06812504398,0.07946354447215968,0.6974534172947551,31267.437011148573,7.92371169964161e-06,0.570624664096217,
269,INFINITI,FX35,Sport Utility,44957.705120472354,0.12818548589912834,0.8135487587732629,105000.0,0.0015,-15.062744638141684,
270,Toyota,Prius V,Wagon,25946.7870188213,0.10771174379555082,0.13971038547030346,12499.002952921415,0.0015,-31.845303980603376,
271,Mercedes-Benz,GLS 450,Sport Utility,70861.36982998166,0.14407422013509727,0.4646666309086551,77432.23028459502,1.4729724833092484e-05,0.9545200784065336,-0.12522269413335052
272,Lincoln,Navigator,Sport Utility,84105.40232113216,0.2674900911937487,0.9227437237122563,94340.00000000006,0.0015,0.18974754732489685,0.8806960767098118
273,BMW,650i,Convertible,75425.0811830369,0.1656745858919142,0.8847718871035649,105000.0,0.0015,-5.487705722232987,
274,Chevrolet,Trax,Sport Utility,23384.159978456166,0.1028112646868805,0.2859545779243281,23283.286847270538,1.6033487333901326e-05,0.709979526846185,-1.9926427548302454
275,Dodge,Dakota,Truck,55817.66715595225,0.15657158473742727,0.7936334459459126,105000.00008541698,0.0007714276135054468,-7.8912143749507315,
276,BMW,X4,Sport Utility,61442.59220532577,0.19413692550912345,0.9261661412489732,62553.04984607801,0.0029999999999999996,-2.331075444513895,0.957901299771431
277,BMW,750i,Sedan,91223.38078059668,0.21334319151748599,0.9746370758946181,105000.00005940603,0.0007714030754481305,-2.3616328343036224,
278,INFINITI,QX56,Sport Utility,53741.5178371839,0.13131451906588668,0.8531962328246259,10000.00000258935,0.0015,-8.3662638715151,
279,BMW,230i,Convertible,42809.80246176163,0.20590567041880953,0.7859161752797645,44796.58749124428,2.5977268368902197e-05,0.8563798515644923,0.805003571704607
280,Volkswagen,Eos,Convertible,35914.59463801135,0.14873568077663182,0.7578518617648847,105000.0,0.0015,-8.808666071277129,
281,Honda,S2000,Convertible,79835.36831475676,0.07986907299816821,0.32037578804346634,28869.223305314532,5.0919375302793115e-06,0.19251889154509538,
282,MAZDA,MAZDA6,Sedan,23108.83640634367,0.1204948868666489,0.8468622433570925,105000.0,0.001126875,-7.441183914926677,
283,BMW,228i,Coupe,46785.7876729534,0.19736394893160047,0.5555146785333873,105000.0,0.0015,-65.379835063332,
284,Mercedes-Benz,Sprinter,Van,55978.21046648749,0.050000000000000724,-0.06038622981916064,60850.381575492334,1.1394062898978689e-05,0.39225495547095834,
285,BMW,135i,Convertible,22736.86438395152,0.05000000000000719,0.10845700765161403,105000.0,0.0015,-16.256988992002075,
286,Mercedes-Benz,C 230,Sedan,28721.984067591355,0.11175342496452005,0.536907650003499,105000.0,0.0015,-12.246640266640393,
287,Chevrolet,HHR,Wagon,15466.80562457901,0.08851283566473489,0.1815566961081676,105000.0,0.0015,-12.336230896036774,
288,Lexus,NX 300,Sport Utility,39818.63982263437,0.07771005666006968,0.32988870378836366,38777.34291888853,1.0071940280010104e-05,0.9154810798498003,-7.8514749983329715
289,Lexus,IS 300,Sedan,34592.7510913225,0.08103043530052094,0.11526406861788274,35461.39981459162,1.091766393599509e-05,0.46671720842489983,
290,Nissan,Juke,Sport Utility,19654.356478671918,0.08421265575402898,0.5599481105644013,105000.0,0.0015,-19.83012942034791,
